CustomerID,Segment
15405,Hibernando/Perdidos
15406,Clientes Promissores
15407,Clientes Leais
15408,Hibernando/Perdidos
15410,Clientes Leais
15411,Clientes Leais
15412,Clientes Promissores
15414,Precisando de Atenção
15415,Hibernando/Perdidos
15416,Clientes Leais
15417,Clientes Promissores
15419,Clientes Promissores
15421,Clientes Leais
15422,Hibernando/Perdidos
15423,Clientes Promissores
15424,Hibernando/Perdidos
15426,Clientes Leais
15427,Grandes Gastadores Recentes
15428,Clientes Promissores
15429,Clientes Promissores
15432,Clientes Promissores
15433,Hibernando/Perdidos
15434,Precisando de Atenção
15435,Clientes Promissores
15436,Precisando de Atenção
15437,Hibernando/Perdidos
15438,Clientes Promissores
15440,Clientes Promissores
15442,Hibernando/Perdidos
15443,Campeões
15444,Precisando de Atenção
15445,Hibernando/Perdidos
15447,Hibernando/Perdidos
15448,Hibernando/Perdidos
15449,Grandes Gastadores Recentes
15450,Clientes Promissores
15452,Clientes Promissores
15453,Precisando de Atenção
15454,Hibernando/Perdidos
15456,Hibernando/Perdidos
15457,Hibernando/Perdidos
15458,Clientes Promissores
15460,Hibernando/Perdidos
15462,Clientes Promissores
15463,Clientes Promissores
15464,Hibernando/Perdidos
15465,Clientes Leais
15466,Clientes Promissores
15467,Precisando de Atenção
15468,Clientes Promissores
15469,Clientes Promissores
15471,Em Risco
15472,Clientes Promissores
15473,Clientes Leais
15475,Clientes Promissores
15478,Grandes Gastadores Recentes
15480,Clientes Promissores
15482,Clientes Leais
15483,Clientes Leais
15484,Precisando de Atenção
15485,Grandes Gastadores Recentes
15488,Clientes Promissores
15489,Grandes Gastadores Recentes
15491,Clientes Leais
15492,Clientes Promissores
15493,Clientes Leais
15494,Grandes Gastadores Recentes
15497,Grandes Gastadores Recentes
15498,Campeões
15500,Precisando de Atenção
15502,Clientes Leais
15503,Hibernando/Perdidos
15504,Clientes Promissores
15505,Clientes Leais
15506,Grandes Gastadores Recentes
15507,Clientes Promissores
15508,Hibernando/Perdidos
15510,Hibernando/Perdidos
15511,Precisando de Atenção
15512,Clientes Promissores
15513,Clientes Leais
15514,Campeões
15516,Clientes Promissores
15517,Hibernando/Perdidos
15518,Clientes Leais
15520,Em Risco
15521,Clientes Leais
15522,Clientes Promissores
15523,Clientes Promissores
15524,Clientes Promissores
15525,Precisando de Atenção
15526,Clientes Promissores
15527,Clientes Leais
15528,Hibernando/Perdidos
15529,Clientes Leais
15530,Clientes Leais
15531,Precisando de Atenção
15532,Clientes Leais
15533,Clientes Promissores
15535,Clientes Leais
15537,Clientes Promissores
15539,Em Risco
15540,Em Risco
15541,Clientes Promissores
15543,Hibernando/Perdidos
15544,Campeões
15545,Clientes Promissores
15547,Campeões
15549,Grandes Gastadores Recentes
15550,Precisando de Atenção
15551,Clientes Promissores
15552,Hibernando/Perdidos
15553,Clientes Promissores
15554,Hibernando/Perdidos
15555,Campeões
15556,Clientes Promissores
15557,Clientes Promissores
15561,Precisando de Atenção
15562,Hibernando/Perdidos
15563,Clientes Leais
15565,Clientes Promissores
15567,Clientes Promissores
15568,Precisando de Atenção
15569,Clientes Leais
15570,Campeões
15571,Precisando de Atenção
15572,Campeões
15573,Clientes Promissores
15574,Clientes Leais
15576,Clientes Promissores
15577,Clientes Promissores
15578,Clientes Promissores
15579,Clientes Promissores
15581,Clientes Leais
15582,Clientes Promissores
15584,Clientes Leais
15585,Clientes Promissores
15587,Clientes Leais
15589,Hibernando/Perdidos
15592,Clientes Promissores
15593,Clientes Promissores
15594,Clientes Leais
15596,Clientes Leais
15597,Clientes Promissores
15598,Clientes Promissores
15599,Clientes Promissores
15601,Campeões
15602,Precisando de Atenção
15603,Clientes Promissores
15604,Clientes Promissores
15605,Clientes Leais
15606,Clientes Leais
15607,Hibernando/Perdidos
15608,Clientes Leais
15609,Hibernando/Perdidos
15610,Clientes Promissores
15611,Precisando de Atenção
15612,Clientes Promissores
15615,Campeões
15618,Clientes Leais
15619,Em Risco
15620,Grandes Gastadores Recentes
15621,Precisando de Atenção
15622,Clientes Leais
15623,Clientes Promissores
15624,Clientes Leais
15625,Clientes Leais
15626,Clientes Promissores
15628,Campeões
15630,Grandes Gastadores Recentes
15632,Clientes Leais
15634,Clientes Promissores
15636,Clientes Promissores
15637,Clientes Promissores
15639,Clientes Promissores
15640,Campeões
15641,Clientes Leais
15643,Hibernando/Perdidos
15644,Clientes Leais
15645,Clientes Promissores
15646,Clientes Promissores
15648,Hibernando/Perdidos
15649,Hibernando/Perdidos
15651,Clientes Promissores
15652,Clientes Promissores
15653,Clientes Promissores
15654,Precisando de Atenção
15655,Hibernando/Perdidos
15656,Clientes Leais
15657,Clientes Promissores
15658,Hibernando/Perdidos
15659,Clientes Promissores
15660,Clientes Leais
15661,Hibernando/Perdidos
15663,Clientes Promissores
15664,Clientes Promissores
15665,Grandes Gastadores Recentes
15667,Clientes Promissores
15668,Hibernando/Perdidos
15669,Clientes Leais
15670,Hibernando/Perdidos
15671,Clientes Leais
15673,Clientes Leais
15674,Clientes Leais
15675,Clientes Promissores
15676,Grandes Gastadores Recentes
15677,Clientes Promissores
15678,Clientes Promissores
15679,Clientes Leais
15680,Precisando de Atenção
15681,Clientes Leais
15683,Clientes Promissores
15687,Campeões
15689,Clientes Promissores
15690,Em Risco
15691,Hibernando/Perdidos
15692,Clientes Promissores
15694,Campeões
15695,Hibernando/Perdidos
15696,Clientes Leais
15699,Clientes Promissores
15700,Clientes Promissores
15701,Precisando de Atenção
15703,Hibernando/Perdidos
15704,Clientes Leais
15705,Hibernando/Perdidos
15706,Clientes Leais
15707,Clientes Leais
15708,Clientes Leais
15709,Hibernando/Perdidos
15712,Precisando de Atenção
15713,Clientes Promissores
15714,Em Risco
15716,Clientes Leais
15717,Hibernando/Perdidos
15719,Clientes Leais
15720,Clientes Promissores
15721,Em Risco
15722,Clientes Leais
15723,Hibernando/Perdidos
15724,Hibernando/Perdidos
15725,Clientes Promissores
15727,Clientes Leais
15729,Hibernando/Perdidos
15730,Grandes Gastadores Recentes
15732,Hibernando/Perdidos
15733,Hibernando/Perdidos
15734,Grandes Gastadores Recentes
15737,Clientes Leais
15738,Clientes Leais
15739,Clientes Promissores
15740,Clientes Promissores
15743,Clientes Leais
15744,Clientes Promissores
15745,Clientes Leais
15746,Clientes Promissores
15747,Precisando de Atenção
15748,Clientes Promissores
15749,Hibernando/Perdidos
15750,Campeões
15752,Clientes Leais
15753,Hibernando/Perdidos
15754,Clientes Promissores
15755,Campeões
15756,Clientes Leais
15757,Clientes Promissores
15758,Clientes Promissores
15759,Hibernando/Perdidos
15762,Clientes Promissores
15763,Grandes Gastadores Recentes
15764,Clientes Leais
15766,Clientes Promissores
15768,Clientes Leais
15769,Campeões
15773,Em Risco
15774,Clientes Promissores
15775,Hibernando/Perdidos
15776,Clientes Promissores
15777,Hibernando/Perdidos
15780,Hibernando/Perdidos
15781,Clientes Leais
15782,Precisando de Atenção
15783,Em Risco
15785,Clientes Leais
15786,Clientes Leais
15787,Clientes Leais
15789,Hibernando/Perdidos
15790,Em Risco
15791,Grandes Gastadores Recentes
15793,Clientes Leais
15795,Clientes Promissores
15796,Campeões
15797,Clientes Leais
15799,Clientes Leais
15800,Clientes Promissores
15801,Clientes Leais
15802,Clientes Promissores
15803,Clientes Promissores
15804,Campeões
15805,Clientes Leais
15806,Clientes Leais
15807,Clientes Leais
15808,Hibernando/Perdidos
15809,Clientes Leais
15810,Clientes Leais
15811,Clientes Leais
15812,Clientes Leais
15813,Hibernando/Perdidos
15814,Clientes Leais
15815,Clientes Leais
15819,Clientes Leais
15820,Hibernando/Perdidos
15821,Clientes Promissores
15822,Precisando de Atenção
15823,Hibernando/Perdidos
15825,Clientes Promissores
15826,Clientes Leais
15827,Clientes Leais
15829,Clientes Promissores
15830,Clientes Promissores
15831,Clientes Leais
15832,Hibernando/Perdidos
15834,Clientes Leais
15835,Clientes Leais
15836,Clientes Promissores
15837,Clientes Promissores
15838,Campeões
15839,Clientes Leais
15840,Clientes Promissores
15841,Clientes Leais
15843,Hibernando/Perdidos
15844,Clientes Promissores
15845,Clientes Leais
15847,Clientes Promissores
15850,Clientes Promissores
15852,Hibernando/Perdidos
15853,Clientes Promissores
15854,Campeões
15855,Clientes Leais
15856,Campeões
15857,Clientes Promissores
15858,Clientes Leais
15860,Clientes Leais
15861,Campeões
15862,Precisando de Atenção
15863,Clientes Promissores
15864,Clientes Leais
15865,Clientes Leais
15866,Clientes Promissores
15867,Campeões
15869,Hibernando/Perdidos
15870,Clientes Promissores
15872,Clientes Promissores
15874,Clientes Leais
15877,Precisando de Atenção
15880,Hibernando/Perdidos
15881,Hibernando/Perdidos
15882,Hibernando/Perdidos
15883,Em Risco
15885,Clientes Leais
15886,Clientes Promissores
15888,Clientes Promissores
15889,Clientes Promissores
15891,Hibernando/Perdidos
15894,Hibernando/Perdidos
15895,Clientes Promissores
15897,Hibernando/Perdidos
15898,Precisando de Atenção
15899,Hibernando/Perdidos
15900,Clientes Promissores
15901,Clientes Leais
15903,Campeões
15904,Em Risco
15906,Clientes Leais
15907,Precisando de Atenção
15909,Clientes Promissores
15910,Precisando de Atenção
15912,Clientes Promissores
15916,Clientes Leais
15917,Hibernando/Perdidos
15918,Hibernando/Perdidos
15919,Clientes Promissores
15920,Clientes Leais
15921,Clientes Promissores
15922,Hibernando/Perdidos
15923,Hibernando/Perdidos
15925,Hibernando/Perdidos
15930,Clientes Promissores
15932,Campeões
15933,Clientes Leais
15935,Hibernando/Perdidos
15937,Clientes Promissores
15938,Clientes Leais
15939,Clientes Leais
15940,Hibernando/Perdidos
15942,Clientes Promissores
15944,Hibernando/Perdidos
15945,Hibernando/Perdidos
15947,Grandes Gastadores Recentes
15948,Precisando de Atenção
15949,Clientes Promissores
15950,Clientes Leais
15951,Precisando de Atenção
15952,Clientes Leais
15953,Clientes Leais
15955,Clientes Leais
15957,Clientes Promissores
15958,Clientes Promissores
15963,Clientes Promissores
15965,Clientes Leais
15967,Clientes Promissores
15969,Precisando de Atenção
15970,Hibernando/Perdidos
15971,Clientes Leais
15973,Hibernando/Perdidos
15974,Clientes Leais
15975,Clientes Promissores
15976,Clientes Promissores
15977,Grandes Gastadores Recentes
15978,Grandes Gastadores Recentes
15980,Clientes Leais
15981,Clientes Leais
15983,Clientes Leais
15984,Campeões
15985,Grandes Gastadores Recentes
15986,Clientes Promissores
15987,Precisando de Atenção
15988,Clientes Promissores
15990,Clientes Promissores
15992,Em Risco
15993,Campeões
15994,Clientes Promissores
15996,Clientes Leais
15998,Clientes Leais
16000,Precisando de Atenção
16003,Clientes Leais
16005,Precisando de Atenção
16006,Hibernando/Perdidos
16007,Clientes Leais
16008,Clientes Leais
16009,Clientes Leais
16010,Hibernando/Perdidos
16011,Campeões
16012,Clientes Leais
16013,Campeões
16014,Clientes Leais
16015,Precisando de Atenção
16016,Precisando de Atenção
16017,Clientes Promissores
16018,Clientes Promissores
16019,Clientes Leais
16020,Clientes Leais
16022,Hibernando/Perdidos
16023,Clientes Leais
16024,Em Risco
16025,Clientes Promissores
16026,Clientes Promissores
16027,Clientes Leais
16029,Clientes Leais
16030,Hibernando/Perdidos
16031,Clientes Promissores
16033,Campeões
16034,Hibernando/Perdidos
16036,Clientes Promissores
16037,Hibernando/Perdidos
16038,Em Risco
16040,Clientes Leais
16041,Clientes Leais
16042,Clientes Leais
16043,Clientes Leais
16045,Clientes Leais
16048,Hibernando/Perdidos
16049,Clientes Leais
16050,Clientes Promissores
16052,Clientes Promissores
16053,Grandes Gastadores Recentes
16054,Clientes Promissores
16055,Hibernando/Perdidos
16056,Clientes Promissores
16057,Clientes Leais
16059,Clientes Leais
16062,Precisando de Atenção
16063,Hibernando/Perdidos
16065,Hibernando/Perdidos
16066,Clientes Leais
16070,Clientes Promissores
16071,Clientes Promissores
16072,Hibernando/Perdidos
16073,Hibernando/Perdidos
16076,Campeões
16078,Hibernando/Perdidos
16079,Clientes Leais
16080,Clientes Promissores
16081,Clientes Leais
16083,Grandes Gastadores Recentes
16084,Hibernando/Perdidos
16085,Clientes Leais
16086,Clientes Leais
16091,Clientes Promissores
16092,Clientes Leais
16093,Clientes Promissores
16094,Precisando de Atenção
16096,Hibernando/Perdidos
16097,Hibernando/Perdidos
16098,Clientes Leais
16099,Clientes Leais
16101,Grandes Gastadores Recentes
16102,Clientes Leais
16103,Precisando de Atenção
16104,Clientes Promissores
16105,Hibernando/Perdidos
16106,Clientes Promissores
16107,Clientes Leais
16108,Clientes Promissores
16109,Hibernando/Perdidos
16110,Clientes Leais
16112,Clientes Leais
16113,Hibernando/Perdidos
16114,Clientes Promissores
16115,Precisando de Atenção
16116,Hibernando/Perdidos
16117,Hibernando/Perdidos
16119,Em Risco
16120,Clientes Leais
16121,Clientes Promissores
16122,Clientes Leais
16123,Clientes Promissores
16124,Hibernando/Perdidos
16125,Hibernando/Perdidos
16126,Clientes Leais
16127,Clientes Promissores
16128,Clientes Leais
16131,Clientes Leais
16133,Campeões
16134,Clientes Promissores
16135,Hibernando/Perdidos
16136,Clientes Leais
16139,Clientes Leais
16140,Clientes Promissores
16141,Clientes Promissores
16142,Hibernando/Perdidos
16143,Campeões
16144,Hibernando/Perdidos
16145,Campeões
16146,Clientes Leais
16147,Clientes Promissores
16148,Hibernando/Perdidos
16149,Em Risco
16150,Clientes Leais
16152,Hibernando/Perdidos
16153,Clientes Leais
16156,Campeões
16157,Clientes Leais
16159,Hibernando/Perdidos
16160,Grandes Gastadores Recentes
16161,Campeões
16162,Hibernando/Perdidos
16163,Hibernando/Perdidos
16164,Clientes Leais
16168,Campeões
16169,Precisando de Atenção
16170,Clientes Leais
16171,Clientes Promissores
16172,Clientes Leais
16173,Clientes Leais
16174,Clientes Leais
16175,Clientes Leais
16177,Clientes Promissores
16178,Clientes Promissores
16179,Clientes Promissores
16180,Clientes Leais
16181,Clientes Promissores
16182,Clientes Leais
16183,Clientes Promissores
16184,Clientes Leais
16185,Clientes Promissores
16186,Clientes Leais
16187,Clientes Leais
16188,Clientes Leais
16189,Clientes Promissores
16190,Clientes Promissores
16191,Campeões
16193,Hibernando/Perdidos
16198,Clientes Promissores
16200,Precisando de Atenção
16201,Precisando de Atenção
16202,Hibernando/Perdidos
16203,Clientes Leais
16204,Clientes Promissores
16205,Clientes Leais
16206,Clientes Leais
16207,Clientes Promissores
16208,Clientes Promissores
16209,Clientes Leais
16210,Campeões
16211,Clientes Promissores
16212,Clientes Promissores
16213,Clientes Promissores
16214,Clientes Leais
16215,Clientes Promissores
16216,Hibernando/Perdidos
16217,Hibernando/Perdidos
16218,Clientes Leais
16221,Clientes Leais
16222,Hibernando/Perdidos
16224,Clientes Leais
16225,Clientes Leais
16226,Hibernando/Perdidos
16227,Hibernando/Perdidos
16229,Grandes Gastadores Recentes
16230,Hibernando/Perdidos
16232,Clientes Leais
16233,Clientes Leais
16235,Clientes Leais
16236,Clientes Promissores
16239,Clientes Promissores
16240,Grandes Gastadores Recentes
16241,Campeões
16242,Campeões
16243,Clientes Promissores
16244,Hibernando/Perdidos
16245,Clientes Leais
16247,Clientes Promissores
16248,Clientes Promissores
16249,Clientes Leais
16250,Hibernando/Perdidos
16253,Grandes Gastadores Recentes
16255,Clientes Leais
16256,Hibernando/Perdidos
16257,Clientes Promissores
16258,Clientes Leais
16260,Grandes Gastadores Recentes
16261,Clientes Leais
16265,Campeões
16266,Clientes Leais
16268,Clientes Promissores
16270,Hibernando/Perdidos
16271,Precisando de Atenção
16272,Clientes Promissores
16274,Hibernando/Perdidos
16275,Hibernando/Perdidos
16276,Clientes Promissores
16278,Clientes Promissores
16279,Clientes Leais
16281,Grandes Gastadores Recentes
16282,Hibernando/Perdidos
16283,Precisando de Atenção
16284,Clientes Promissores
16287,Clientes Promissores
16292,Clientes Promissores
16293,Clientes Leais
16295,Precisando de Atenção
16297,Hibernando/Perdidos
16298,Clientes Leais
16302,Clientes Promissores
16303,Clientes Leais
16305,Clientes Promissores
16306,Hibernando/Perdidos
16308,Clientes Leais
16309,Clientes Promissores
16311,Clientes Promissores
16313,Em Risco
16315,Hibernando/Perdidos
16316,Clientes Leais
16317,Clientes Leais
16318,Clientes Promissores
16319,Hibernando/Perdidos
16320,Grandes Gastadores Recentes
16321,Clientes Leais
16322,Em Risco
16323,Hibernando/Perdidos
16324,Clientes Leais
16325,Clientes Leais
16326,Campeões
16327,Clientes Leais
16330,Clientes Leais
16332,Clientes Leais
16333,Campeões
16337,Clientes Promissores
16338,Clientes Promissores
16339,Hibernando/Perdidos
16340,Clientes Promissores
16341,Clientes Leais
16342,Clientes Leais
16343,Clientes Promissores
16344,Clientes Promissores
16345,Clientes Promissores
16347,Precisando de Atenção
16348,Clientes Leais
16349,Hibernando/Perdidos
16350,Clientes Leais
16351,Hibernando/Perdidos
16352,Clientes Promissores
16353,Campeões
16354,Clientes Promissores
16356,Hibernando/Perdidos
16357,Clientes Leais
16358,Precisando de Atenção
16359,Precisando de Atenção
16360,Campeões
16361,Precisando de Atenção
16362,Clientes Leais
16363,Clientes Promissores
16364,Precisando de Atenção
16365,Clientes Leais
16366,Clientes Promissores
16367,Clientes Promissores
16368,Precisando de Atenção
16369,Clientes Leais
16370,Clientes Leais
16372,Clientes Promissores
16374,Clientes Promissores
16376,Precisando de Atenção
16377,Hibernando/Perdidos
16378,Hibernando/Perdidos
16379,Precisando de Atenção
16380,Grandes Gastadores Recentes
16383,Clientes Promissores
16384,Clientes Promissores
16385,Clientes Leais
16386,Clientes Promissores
16387,Hibernando/Perdidos
16389,Clientes Leais
16392,Hibernando/Perdidos
16393,Campeões
16394,Clientes Leais
16395,Clientes Leais
16398,Grandes Gastadores Recentes
16399,Clientes Promissores
16400,Clientes Promissores
16401,Campeões
16402,Hibernando/Perdidos
16403,Hibernando/Perdidos
16404,Clientes Promissores
16405,Hibernando/Perdidos
16406,Clientes Promissores
16407,Campeões
16409,Clientes Leais
16411,Clientes Promissores
16412,Clientes Promissores
16413,Clientes Promissores
16414,Clientes Promissores
16415,Clientes Promissores
16416,Clientes Leais
16418,Clientes Leais
16419,Clientes Leais
16422,Clientes Leais
16423,Clientes Promissores
16424,Hibernando/Perdidos
16425,Hibernando/Perdidos
16426,Precisando de Atenção
16427,Hibernando/Perdidos
16429,Clientes Promissores
16430,Clientes Promissores
16431,Hibernando/Perdidos
16432,Clientes Promissores
16433,Clientes Promissores
16434,Clientes Leais
16438,Precisando de Atenção
16440,Precisando de Atenção
16441,Clientes Promissores
16442,Precisando de Atenção
16444,Clientes Leais
16445,Clientes Promissores
16446,Precisando de Atenção
16447,Clientes Promissores
16448,Hibernando/Perdidos
16449,Hibernando/Perdidos
16450,Clientes Promissores
16451,Clientes Promissores
16454,Clientes Promissores
16455,Clientes Leais
16456,Clientes Leais
16457,Hibernando/Perdidos
16458,Campeões
16460,Clientes Leais
16461,Clientes Promissores
16462,Clientes Leais
16463,Clientes Leais
16464,Clientes Leais
16466,Clientes Leais
16468,Clientes Promissores
16469,Clientes Leais
16470,Clientes Leais
16471,Hibernando/Perdidos
16473,Clientes Leais
16474,Precisando de Atenção
16475,Clientes Leais
16477,Clientes Leais
16478,Clientes Leais
16479,Em Risco
16480,Clientes Promissores
16482,Clientes Promissores
16483,Hibernando/Perdidos
16484,Clientes Promissores
16485,Clientes Promissores
16488,Clientes Leais
16491,Clientes Promissores
16493,Clientes Leais
16494,Hibernando/Perdidos
16495,Precisando de Atenção
16496,Precisando de Atenção
16497,Clientes Leais
16498,Clientes Promissores
16499,Hibernando/Perdidos
16500,Em Risco
16503,Clientes Leais
16504,Clientes Promissores
16505,Clientes Promissores
16506,Clientes Promissores
16509,Hibernando/Perdidos
16510,Hibernando/Perdidos
16511,Clientes Leais
16513,Precisando de Atenção
16515,Clientes Leais
16516,Clientes Promissores
16517,Hibernando/Perdidos
16518,Clientes Promissores
16519,Clientes Promissores
16520,Hibernando/Perdidos
16523,Campeões
16525,Campeões
16526,Clientes Promissores
16527,Clientes Promissores
16528,Em Risco
16529,Hibernando/Perdidos
16531,Clientes Leais
16532,Clientes Leais
16533,Clientes Leais
16535,Em Risco
16536,Clientes Promissores
16539,Precisando de Atenção
16542,Clientes Promissores
16545,Clientes Promissores
16546,Hibernando/Perdidos
16549,Campeões
16550,Clientes Leais
16551,Clientes Leais
16552,Hibernando/Perdidos
16553,Clientes Leais
16554,Clientes Leais
16555,Clientes Promissores
16556,Clientes Leais
16557,Clientes Promissores
16558,Campeões
16560,Clientes Promissores
16561,Precisando de Atenção
16563,Grandes Gastadores Recentes
16565,Hibernando/Perdidos
16566,Clientes Leais
16567,Hibernando/Perdidos
16569,Em Risco
16570,Clientes Leais
16571,Clientes Leais
16572,Clientes Leais
16573,Clientes Promissores
16574,Clientes Promissores
16581,Hibernando/Perdidos
16582,Clientes Promissores
16583,Hibernando/Perdidos
16584,Clientes Promissores
16586,Hibernando/Perdidos
16587,Hibernando/Perdidos
16589,Clientes Leais
16591,Clientes Promissores
16592,Campeões
16593,Clientes Leais
16594,Clientes Promissores
16595,Clientes Promissores
16596,Clientes Promissores
16597,Em Risco
16598,Hibernando/Perdidos
16600,Precisando de Atenção
16601,Clientes Promissores
16602,Clientes Promissores
16603,Clientes Promissores
16607,Clientes Leais
16609,Clientes Leais
16610,Hibernando/Perdidos
16611,Hibernando/Perdidos
16612,Clientes Leais
16613,Clientes Promissores
16614,Hibernando/Perdidos
16616,Clientes Promissores
16617,Hibernando/Perdidos
16618,Clientes Leais
16619,Hibernando/Perdidos
16620,Em Risco
16621,Clientes Leais
16623,Hibernando/Perdidos
16624,Clientes Promissores
16625,Hibernando/Perdidos
16626,Campeões
16627,Clientes Promissores
16628,Clientes Leais
16629,Clientes Promissores
16633,Clientes Leais
16634,Hibernando/Perdidos
16637,Clientes Leais
16638,Clientes Leais
16639,Clientes Leais
16641,Clientes Promissores
16642,Precisando de Atenção
16643,Hibernando/Perdidos
16644,Clientes Promissores
16647,Clientes Promissores
16648,Clientes Promissores
16650,Clientes Promissores
16652,Clientes Leais
16653,Grandes Gastadores Recentes
16654,Clientes Leais
16655,Clientes Leais
16656,Clientes Leais
16657,Precisando de Atenção
16658,Hibernando/Perdidos
16659,Hibernando/Perdidos
16660,Clientes Leais
16665,Hibernando/Perdidos
16666,Clientes Promissores
16667,Clientes Promissores
16668,Clientes Leais
16669,Clientes Leais
16670,Clientes Leais
16671,Clientes Leais
16672,Campeões
16674,Clientes Promissores
16676,Clientes Leais
16678,Campeões
16679,Hibernando/Perdidos
16680,Clientes Promissores
16681,Clientes Leais
16682,Precisando de Atenção
16684,Campeões
16685,Clientes Promissores
16686,Clientes Leais
16688,Precisando de Atenção
16689,Clientes Promissores
16690,Clientes Promissores
16692,Hibernando/Perdidos
16693,Clientes Promissores
16696,Clientes Leais
16697,Hibernando/Perdidos
16698,Hibernando/Perdidos
16700,Campeões
16701,Campeões
16705,Campeões
16706,Clientes Leais
16708,Clientes Promissores
16709,Clientes Leais
16710,Clientes Leais
16711,Precisando de Atenção
16712,Campeões
16713,Clientes Leais
16714,Hibernando/Perdidos
16715,Clientes Promissores
16716,Hibernando/Perdidos
16717,Clientes Leais
16718,Hibernando/Perdidos
16719,Clientes Leais
16720,Clientes Promissores
16721,Hibernando/Perdidos
16722,Clientes Leais
16723,Clientes Promissores
16725,Hibernando/Perdidos
16726,Clientes Leais
16727,Hibernando/Perdidos
16728,Clientes Leais
16729,Clientes Leais
16730,Clientes Leais
16732,Clientes Promissores
16734,Clientes Leais
16735,Clientes Leais
16737,Clientes Promissores
16738,Hibernando/Perdidos
16739,Clientes Promissores
16742,Clientes Promissores
16743,Clientes Leais
16744,Precisando de Atenção
16745,Clientes Leais
16746,Campeões
16747,Clientes Promissores
16748,Clientes Leais
16750,Clientes Leais
16751,Grandes Gastadores Recentes
16752,Hibernando/Perdidos
16753,Clientes Promissores
16754,Hibernando/Perdidos
16755,Clientes Leais
16756,Hibernando/Perdidos
16757,Hibernando/Perdidos
16758,Clientes Promissores
16759,Precisando de Atenção
16761,Clientes Promissores
16762,Clientes Leais
16763,Hibernando/Perdidos
16764,Campeões
16765,Hibernando/Perdidos
16766,Hibernando/Perdidos
16767,Clientes Leais
16768,Clientes Leais
16769,Hibernando/Perdidos
16770,Clientes Leais
16771,Clientes Leais
16773,Clientes Promissores
16774,Clientes Leais
16775,Precisando de Atenção
16776,Clientes Promissores
16777,Clientes Promissores
16778,Clientes Promissores
16779,Campeões
16780,Clientes Promissores
16781,Hibernando/Perdidos
16782,Campeões
16784,Clientes Promissores
16788,Clientes Promissores
16789,Em Risco
16790,Precisando de Atenção
16791,Clientes Leais
16792,Hibernando/Perdidos
16793,Clientes Promissores
16794,Precisando de Atenção
16795,Hibernando/Perdidos
16796,Clientes Promissores
16800,Em Risco
16801,Clientes Leais
16803,Clientes Promissores
16804,Clientes Leais
16805,Clientes Promissores
16806,Clientes Leais
16807,Clientes Leais
16808,Clientes Promissores
16809,Clientes Leais
16810,Hibernando/Perdidos
16811,Precisando de Atenção
16812,Hibernando/Perdidos
16813,Precisando de Atenção
16814,Clientes Leais
16816,Clientes Leais
16817,Precisando de Atenção
16818,Campeões
16820,Clientes Promissores
16823,Hibernando/Perdidos
16824,Clientes Promissores
16825,Clientes Promissores
16826,Clientes Promissores
16828,Clientes Promissores
16829,Clientes Promissores
16830,Clientes Promissores
16832,Hibernando/Perdidos
16833,Precisando de Atenção
16834,Hibernando/Perdidos
16835,Clientes Promissores
16836,Clientes Promissores
16837,Clientes Leais
16838,Hibernando/Perdidos
16839,Campeões
16841,Clientes Leais
16842,Clientes Leais
16843,Clientes Leais
16846,Clientes Promissores
16847,Clientes Promissores
16848,Clientes Promissores
16849,Hibernando/Perdidos
16850,Hibernando/Perdidos
16851,Em Risco
16852,Em Risco
16855,Clientes Promissores
16856,Clientes Promissores
16858,Hibernando/Perdidos
16859,Clientes Promissores
16861,Clientes Promissores
16863,Clientes Promissores
16866,Clientes Leais
16869,Clientes Leais
16871,Clientes Leais
16872,Clientes Leais
16873,Campeões
16875,Clientes Leais
16877,Precisando de Atenção
16878,Clientes Promissores
16880,Clientes Leais
16881,Clientes Promissores
16882,Clientes Leais
16883,Hibernando/Perdidos
16884,Clientes Promissores
16885,Clientes Leais
16887,Clientes Promissores
16889,Hibernando/Perdidos
16891,Precisando de Atenção
16892,Precisando de Atenção
16893,Hibernando/Perdidos
16895,Clientes Promissores
16897,Hibernando/Perdidos
16898,Clientes Leais
16899,Precisando de Atenção
16900,Clientes Leais
16902,Grandes Gastadores Recentes
16903,Clientes Promissores
16904,Campeões
16905,Campeões
16906,Clientes Leais
16907,Clientes Leais
16909,Clientes Promissores
16910,Precisando de Atenção
16912,Clientes Leais
16913,Hibernando/Perdidos
16914,Clientes Promissores
16915,Precisando de Atenção
16916,Clientes Promissores
16917,Hibernando/Perdidos
16918,Clientes Leais
16919,Clientes Leais
16921,Clientes Promissores
16923,Campeões
16924,Clientes Leais
16926,Hibernando/Perdidos
16927,Clientes Leais
16928,Clientes Leais
16929,Precisando de Atenção
16930,Clientes Leais
16931,Campeões
16932,Clientes Promissores
16933,Precisando de Atenção
16934,Grandes Gastadores Recentes
16936,Clientes Promissores
16938,Precisando de Atenção
16940,Clientes Leais
16942,Precisando de Atenção
16943,Hibernando/Perdidos
16945,Clientes Leais
16947,Hibernando/Perdidos
16948,Clientes Leais
16949,Precisando de Atenção
16950,Clientes Leais
16951,Clientes Leais
16952,Clientes Promissores
16953,Clientes Promissores
16954,Campeões
16955,Hibernando/Perdidos
16956,Clientes Promissores
16957,Hibernando/Perdidos
16959,Clientes Promissores
16960,Clientes Leais
16961,Clientes Promissores
16963,Hibernando/Perdidos
16965,Hibernando/Perdidos
16966,Campeões
